timestamp,y_true,yhat,residual,z_resid,flag_z,cusum_plus,cusum_minus,flag_cusum
2020-08-21 08:00:00+00:00,7521.0,7672.0,-151.0,,0,0.0,0.0,0
2020-08-21 09:00:00+00:00,7588.0,7790.0,-202.0,,0,0.0,0.0,0
2020-08-21 10:00:00+00:00,7356.0,7568.0,-212.0,,0,0.0,0.0,0
2020-08-21 11:00:00+00:00,7191.0,7455.0,-264.0,,0,0.0,0.0,0
2020-08-21 12:00:00+00:00,7039.0,7337.0,-298.0,,0,0.0,0.0,0
2020-08-21 13:00:00+00:00,6951.0,7284.0,-333.0,,0,0.0,0.0,0
2020-08-21 14:00:00+00:00,6889.0,7239.0,-350.0,,0,0.0,0.0,0
2020-08-21 15:00:00+00:00,6930.0,7238.0,-308.0,,0,0.0,0.0,0
2020-08-21 16:00:00+00:00,6903.0,7229.0,-326.0,,0,0.0,0.0,0
2020-08-21 17:00:00+00:00,6772.0,7100.0,-328.0,,0,0.0,0.0,0
2020-08-21 18:00:00+00:00,6560.0,6895.0,-335.0,,0,0.0,0.0,0
2020-08-21 19:00:00+00:00,6206.0,6516.0,-310.0,,0,0.0,0.0,0
2020-08-21 20:00:00+00:00,5952.0,6209.0,-257.0,,0,0.0,0.0,0
2020-08-21 21:00:00+00:00,5499.0,5680.0,-181.0,,0,0.0,0.0,0
2020-08-21 22:00:00+00:00,5097.0,5394.0,-297.0,,0,0.0,0.0,0
2020-08-21 23:00:00+00:00,4772.0,5095.0,-323.0,,0,0.0,0.0,0
2020-08-22 00:00:00+00:00,4662.0,4984.0,-322.0,,0,0.0,0.0,0
2020-08-22 01:00:00+00:00,4476.0,4866.0,-390.0,,0,0.0,0.0,0
2020-08-22 02:00:00+00:00,4460.0,4944.0,-484.0,,0,0.0,0.0,0
2020-08-22 03:00:00+00:00,4616.0,5403.0,-787.0,,0,0.0,0.0,0
2020-08-22 04:00:00+00:00,4944.0,6174.0,-1230.0,,0,0.0,0.0,0
2020-08-22 05:00:00+00:00,5359.0,6853.0,-1494.0,,0,0.0,0.0,0
2020-08-22 06:00:00+00:00,5725.0,7263.0,-1538.0,,0,0.0,0.0,0
2020-08-22 07:00:00+00:00,5970.0,7416.0,-1446.0,,0,0.0,0.0,0
2020-08-22 08:00:00+00:00,6125.0,7521.0,-1396.0,,0,0.0,0.0,0
2020-08-22 09:00:00+00:00,6243.0,7588.0,-1345.0,,0,0.0,0.0,0
2020-08-22 10:00:00+00:00,6050.0,7356.0,-1306.0,,0,0.0,0.0,0
